topk,node,tested_nodes,detected_nodes,escaped_nodes,detected_faults,escaped_faults,node_cov_pct,fault_cov_pct
414,n610,414,413,1,788,40,99.76,95.17
415,n705,415,414,1,789,41,99.76,95.06
416,n706,416,415,1,790,42,99.76,94.95
417,n601,417,416,1,791,43,99.76,94.84
418,n602,418,417,1,792,44,99.76,94.74
419,n713,419,418,1,793,45,99.76,94.63
420,n714,420,419,1,794,46,99.76,94.52
421,n412,421,420,1,796,46,99.76,94.54
422,n593,422,421,1,797,47,99.76,94.43
423,n594,423,422,1,798,48,99.76,94.33
424,n586,424,423,1,799,49,99.76,94.22
425,n585,425,424,1,800,50,99.76,94.12
426,n577,426,425,1,801,51,99.77,94.01
427,n578,427,426,1,802,52,99.77,93.91
428,n569,428,427,1,803,53,99.77,93.81
429,n570,429,428,1,804,54,99.77,93.71
430,n721,430,429,1,805,55,99.77,93.60
431,n722,431,430,1,806,56,99.77,93.50
432,n562,432,431,1,807,57,99.77,93.40
433,n561,433,432,1,808,58,99.77,93.30
434,n553,434,433,1,809,59,99.77,93.20
435,n554,435,434,1,810,60,99.77,93.10
436,n546,436,435,1,811,61,99.77,93.00
437,n545,437,436,1,812,62,99.77,92.91
438,n537,438,437,1,813,63,99.77,92.81
439,n538,439,438,1,814,64,99.77,92.71
440,n529,440,439,1,815,65,99.77,92.61
441,n530,441,440,1,816,66,99.77,92.52
442,n521,442,441,1,817,67,99.77,92.42
443,n522,443,442,1,818,68,99.77,92.33
444,n1257,444,443,1,819,69,99.77,92.23
445,n1258,445,444,1,820,70,99.78,92.13
446,n513,446,445,1,821,71,99.78,92.04
447,n514,447,446,1,822,72,99.78,91.95
448,n729,448,447,1,823,73,99.78,91.85
449,n730,449,448,1,824,74,99.78,91.76
450,n506,450,449,1,825,75,99.78,91.67
451,n505,451,450,1,826,76,99.78,91.57
452,n497,452,451,1,827,77,99.78,91.48
453,n498,453,452,1,828,78,99.78,91.39
454,n404,454,453,1,830,78,99.78,91.41
455,n1321,455,454,1,831,79,99.78,91.32
456,n1322,456,455,1,832,80,99.78,91.23
457,n737,457,456,1,833,81,99.78,91.14
458,n738,458,457,1,834,82,99.78,91.05
459,n489,459,458,1,835,83,99.78,90.96
460,n490,460,459,1,836,84,99.78,90.87
461,n745,461,460,1,837,85,99.78,90.78
462,n746,462,461,1,838,86,99.78,90.69
463,n1329,463,462,1,839,87,99.78,90.60
464,n1330,464,463,1,840,88,99.78,90.52
465,n753,465,464,1,841,89,99.78,90.43
466,n754,466,465,1,842,90,99.79,90.34
467,n481,467,466,1,843,91,99.79,90.26
468,n482,468,467,1,844,92,99.79,90.17
469,n473,469,468,1,845,93,99.79,90.09
470,n474,470,469,1,846,94,99.79,90.00
471,n466,471,470,1,847,95,99.79,89.92
472,n465,472,471,1,848,96,99.79,89.83
473,n457,473,472,1,849,97,99.79,89.75
474,n458,474,473,1,850,98,99.79,89.66
475,n761,475,474,1,851,99,99.79,89.58
476,n762,476,475,1,852,100,99.79,89.50
477,n1255,477,476,1,853,101,99.79,89.41
478,n449,478,477,1,854,102,99.79,89.33
479,n450,479,478,1,855,103,99.79,89.25
480,n441,480,479,1,856,104,99.79,89.17
481,n442,481,480,1,857,105,99.79,89.09
482,n1337,482,481,1,858,106,99.79,89.00
483,n1338,483,482,1,859,107,99.79,88.92
484,n1199,484,483,1,860,108,99.79,88.84
485,n1215,485,484,1,861,109,99.79,88.76
486,n433,486,485,1,862,110,99.79,88.68
487,n434,487,486,1,863,111,99.79,88.60
488,n409,488,487,1,864,112,99.80,88.52
489,n410,489,488,1,865,113,99.80,88.45
490,n1239,490,489,1,866,114,99.80,88.37
491,n425,491,490,1,867,115,99.80,88.29
492,n426,492,491,1,868,116,99.80,88.21
493,n401,493,492,1,869,117,99.80,88.13
494,n402,494,493,1,870,118,99.80,88.06
495,n417,495,494,1,871,119,99.80,87.98
496,n418,496,495,1,872,120,99.80,87.90
497,n1247,497,496,1,873,121,99.80,87.83
498,n1231,498,497,1,874,122,99.80,87.75
499,n1223,499,498,1,875,123,99.80,87.68
500,n1207,500,499,1,876,124,99.80,87.60
501,n1191,501,500,1,877,125,99.80,87.52
502,n1183,502,501,1,878,126,99.80,87.45
503,n769,503,502,1,879,127,99.80,87.38
504,n770,504,503,1,880,128,99.80,87.30
505,n1263,505,504,1,881,129,99.80,87.23
506,n1249,506,505,1,882,130,99.80,87.15
507,n1250,507,506,1,883,131,99.80,87.08
508,n777,508,507,1,884,132,99.80,87.01
509,n778,509,508,1,885,133,99.80,86.94
510,n1241,510,509,1,886,134,99.80,86.86
511,n1242,511,510,1,887,135,99.80,86.79
512,n1345,512,511,1,888,136,99.80,86.72
513,n1346,513,512,1,889,137,99.81,86.65
514,n1233,514,513,1,890,138,99.81,86.58
515,n1234,515,514,1,891,139,99.81,86.50
516,n1392,516,515,1,893,139,99.81,86.53
517,n1206,517,516,1,895,139,99.81,86.56
518,n398,518,517,1,897,139,99.81,86.58
519,n1225,519,518,1,898,140,99.81,86.51
520,n1226,520,519,1,899,141,99.81,86.44
521,n785,521,520,1,900,142,99.81,86.37
522,n786,522,521,1,901,143,99.81,86.30
523,n1246,523,522,1,903,143,99.81,86.33
524,n1238,524,523,1,905,143,99.81,86.35
525,n1230,525,524,1,907,143,99.81,86.38
526,n1222,526,525,1,909,143,99.81,86.41
527,n1190,527,526,1,911,143,99.81,86.43
528,n1182,528,527,1,913,143,99.81,86.46
529,n1214,529,528,1,915,143,99.81,86.48
530,n1198,530,529,1,917,143,99.81,86.51
531,n1217,531,530,1,918,144,99.81,86.44
532,n1218,532,531,1,919,145,99.81,86.37
533,n1254,533,532,1,921,145,99.81,86.40
534,n1209,534,533,1,922,146,99.81,86.33
535,n1210,535,534,1,923,147,99.81,86.26
536,n1121,536,535,1,924,148,99.81,86.19
537,n1122,537,536,1,925,149,99.81,86.13
538,n1113,538,537,1,926,150,99.81,86.06
539,n1114,539,538,1,927,151,99.81,85.99
540,n1353,540,539,1,928,152,99.81,85.93
541,n1354,541,540,1,929,153,99.82,85.86
542,n1105,542,541,1,930,154,99.82,85.79
543,n1106,543,542,1,931,155,99.82,85.73
544,n1097,544,543,1,932,156,99.82,85.66
545,n1098,545,544,1,933,157,99.82,85.60
546,n793,546,545,1,934,158,99.82,85.53
547,n794,547,546,1,935,159,99.82,85.47
548,n1201,548,547,1,936,160,99.82,85.40
549,n1202,549,548,1,937,161,99.82,85.34
550,n1129,550,549,1,938,162,99.82,85.27
551,n1130,551,550,1,939,163,99.82,85.21
552,n1009,552,551,1,940,164,99.82,85.14
553,n1010,553,552,1,941,165,99.82,85.08
554,n1017,554,553,1,942,166,99.82,85.02
555,n1018,555,554,1,943,167,99.82,84.95
556,n1271,556,555,1,944,168,99.82,84.89
557,n1089,557,556,1,945,169,99.82,84.83
558,n406,558,557,1,947,169,99.82,84.86
559,n1090,559,558,1,948,170,99.82,84.79
560,n1025,560,559,1,949,171,99.82,84.73
561,n1026,561,560,1,950,172,99.82,84.67
562,n1081,562,561,1,951,173,99.82,84.61
563,n1082,563,562,1,952,174,99.82,84.55
564,n1065,564,563,1,953,175,99.82,84.49
565,n1066,565,564,1,954,176,99.82,84.42
566,n1137,566,565,1,955,177,99.82,84.36
567,n1138,567,566,1,956,178,99.82,84.30
568,n1058,568,567,1,957,179,99.82,84.24
569,n1057,569,568,1,958,180,99.82,84.18
570,n1049,570,569,1,959,181,99.82,84.12
571,n1050,571,570,1,960,182,99.82,84.06
